"","EntryPublished","the_day","posted_on_YT","keyword","video_ID","yt_long_ID","channel name","EntryURL","region","RSS"
"2968","May 14, 2024 at 08:05AM","2024-05-14","2024-05-14T11:45:01Z","gender ideology","X-3SwzDl1rs","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=X-3SwzDl1rs",NA,8717893479030415360
"2969","April 30, 2024 at 03:36AM","2024-04-30","2024-04-29T13:00:08Z","gender ideology","x-Q4slkFdyM","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=x-Q4slkFdyM",NA,8717893479030415360
"2970","July 10, 2024 at 11:44AM","2024-07-10","2024-07-10T09:28:07Z","transgender","x0Lq6iEFqI4","UCZ4OZ-SF_Dtw8xlVPavaiDw","19 News","https://www.youtube.com/watch?v=x0Lq6iEFqI4","all regions",1916116072231156224
"2971","November 01, 2024 at 07:41PM","2024-11-01","2024-11-01T11:37:41Z","transgender","x0r1OhyGgJQ","UCgBAPAcLsh_MAPvJprIz89w","Aaj TV Official","https://www.youtube.com/watch?v=x0r1OhyGgJQ","all regions",1916116072231156224
"2972","November 01, 2024 at 07:41PM","2024-11-01","2024-11-01T11:37:41Z","transgender","x0r1OhyGgJQ","UCgBAPAcLsh_MAPvJprIz89w","Aaj TV Official","https://www.youtube.com/watch?v=x0r1OhyGgJQ","USA",11193014132467406848
"2973","January 18, 2024 at 11:41PM","2024-01-18","2024-01-19T00:54:56Z","biological sex","x11zkr40SCU","UCc5jfAeOLbxD9HrKKIdPTng","WBOY 12 News","https://www.youtube.com/watch?v=x11zkr40SCU","USA",16843718063138846720
"2974","January 18, 2024 at 11:41PM","2024-01-18","2024-01-19T00:54:56Z","biological sex","x11zkr40SCU","UCc5jfAeOLbxD9HrKKIdPTng","WBOY 12 News","https://www.youtube.com/watch?v=x11zkr40SCU","all regions",17630397442231169024
"2975","October 04, 2024 at 01:37AM","2024-10-04","2024-10-03T23:33:16Z","transgender","x1aB2iy2KmI","UCUKyRkZuMdNv87E8xbObN4g","KSL News Utah","https://www.youtube.com/watch?v=x1aB2iy2KmI","all regions",1916116072231156224
"2976","October 04, 2024 at 01:37AM","2024-10-04","2024-10-03T23:33:16Z","transgender","x1aB2iy2KmI","UCUKyRkZuMdNv87E8xbObN4g","KSL News Utah","https://www.youtube.com/watch?v=x1aB2iy2KmI","USA",11193014132467406848
"2977","May 16, 2024 at 10:02AM","2024-05-16","2024-05-16T13:30:25Z","gender ideology","x3sIiJFOavY","UCq18eeL7D9Vd8DhjMcLh9QQ","Good Morning Britain","https://www.youtube.com/watch?v=x3sIiJFOavY",NA,8717893479030415360
"2978","June 10, 2024 at 01:45PM","2024-06-10","2024-06-10T08:15:03Z","gender ideology","x45hbdEcOIQ","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=x45hbdEcOIQ",NA,8717893479030415360
"2979","April 02, 2024 at 08:23PM","2024-04-02","2024-04-03T00:06:57Z","transgender","x5_sNSIiq8s","UC_vFLohxs5PkAxlk7Y6jEtw","ABC 7 Chicago","https://www.youtube.com/watch?v=x5_sNSIiq8s","USA",11193014132467406848
"2980","April 02, 2024 at 08:23PM","2024-04-02","2024-04-03T00:06:57Z","transgender","x5_sNSIiq8s","UC_vFLohxs5PkAxlk7Y6jEtw","ABC 7 Chicago","https://www.youtube.com/watch?v=x5_sNSIiq8s","all regions",1916116072231156224
"2981","November 22, 2024 at 04:16PM","2024-11-22","2024-11-22T15:10:14Z","gender ideology","x5zm-x2I-9M","UCDIVbxb9zo8VIXiLmiwlELA","44News Evansville","https://www.youtube.com/watch?v=x5zm-x2I-9M",NA,8717893479030415360
"2982","June 16, 2024 at 12:31PM","2024-06-16","2024-06-16T10:00:51Z","gender ideology","x6krDidNZBo","UCRK4_2FGAAmajCaB8ZefJHw","spiked","https://www.youtube.com/watch?v=x6krDidNZBo",NA,8717893479030415360
"2983","June 21, 2024 at 05:14AM","2024-06-21","2024-06-21T02:45:02Z","transgender","x77qrl7Uup4","UCx6h-dWzJ5NpAlja1YsApdg","Newsmax","https://www.youtube.com/watch?v=x77qrl7Uup4","USA",11193014132467406848
"2984","June 21, 2024 at 02:23AM","2024-06-21","2024-06-21T02:45:02Z","transgender","x77qrl7Uup4","UCx6h-dWzJ5NpAlja1YsApdg","Newsmax","https://www.youtube.com/watch?v=x77qrl7Uup4","all regions",1916116072231156224
"2985","February 19, 2024 at 09:47PM","2024-02-19","2024-02-20T02:37:21Z","gender identity","X77TGkOTgTE","UC00SLi9yOR6iJXX-_cU2APg","Next 9NEWS","https://www.youtube.com/watch?v=X77TGkOTgTE","all regions",14792114867614312448
"2986","January 01, 2024 at 05:09AM","2024-01-01","2024-01-01T09:57:32Z","gender ideology","X7paU9IjqJ8","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=X7paU9IjqJ8",NA,8717893479030415360
"2987","October 22, 2024 at 01:10AM","2024-10-22","2024-10-22T05:02:48Z","transgender","X7SQtLP6iDc","UCExxWMXIf8UR5xb4eQTdh7A","KREM 2 News","https://www.youtube.com/watch?v=X7SQtLP6iDc","all regions",1916116072231156224
"2988","October 22, 2024 at 01:10AM","2024-10-22","2024-10-22T05:02:48Z","transgender","X7SQtLP6iDc","UCExxWMXIf8UR5xb4eQTdh7A","KREM 2 News","https://www.youtube.com/watch?v=X7SQtLP6iDc","USA",11193014132467406848
"2989","April 10, 2024 at 01:05PM","2024-04-10","2024-04-10T13:15:04Z","gender identity","xaIMH4kPk2c","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=xaIMH4kPk2c","USA",4028362110021709824
"2990","January 29, 2024 at 08:51AM","2024-01-29","2024-01-29T13:45:31Z","transgender","xAXATyXlPBU","UCz2yxQJZgiB_5elTzqV7FiQ","BOL News","https://www.youtube.com/watch?v=xAXATyXlPBU","all regions",1916116072231156224
"2991","January 05, 2024 at 08:28AM","2024-01-05","2024-01-05T09:43:55Z","gender ideology","XBb7syDSgoE","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=XBb7syDSgoE",NA,8717893479030415360
"2992","May 19, 2024 at 10:16AM","2024-05-19","XbKErO22USM","transgender","XbKErO22USM","XbKErO22USM","XbKErO22USM","https://www.youtube.com/watch?v=XbKErO22USM","all regions",1916116072231156224
"2993","April 28, 2024 at 12:48AM","2024-04-28","2024-04-28T03:05:40Z","gender ideology","xbYQyra_ehc","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=xbYQyra_ehc",NA,8717893479030415360
"2994","June 28, 2024 at 11:07AM","2024-06-28","2024-06-28T14:54:55Z","gender ideology","XCeJpK-v1n0","UCeEPehSV8K34BL4PFzcTHkA","The Christian Institute","https://www.youtube.com/watch?v=XCeJpK-v1n0",NA,8717893479030415360
"2995","May 01, 2024 at 12:53AM","2024-05-01","2024-05-01T04:48:41Z","transgender","Xd8jL3dydvE","UC2xLESFeytXO0j7pgVBf7fg","NBC Montana","https://www.youtube.com/watch?v=Xd8jL3dydvE","all regions",1916116072231156224
"2996","May 01, 2024 at 04:59AM","2024-05-01","2024-05-01T04:48:41Z","gender identity","Xd8jL3dydvE","UC2xLESFeytXO0j7pgVBf7fg","NBC Montana","https://www.youtube.com/watch?v=Xd8jL3dydvE","all regions",14792114867614312448
"2997","May 01, 2024 at 12:53AM","2024-05-01","2024-05-01T04:48:41Z","transgender","Xd8jL3dydvE","UC2xLESFeytXO0j7pgVBf7fg","NBC Montana","https://www.youtube.com/watch?v=Xd8jL3dydvE","USA",11193014132467406848
"2998","November 03, 2024 at 10:37PM","2024-11-03","2024-11-04T03:31:38Z","gender identity","xDJEDS-bJvo","UCHTK-2W11Vh1V4uwofOfR4w","AP Archive","https://www.youtube.com/watch?v=xDJEDS-bJvo","all regions",14792114867614312448
"2999","November 03, 2024 at 10:37PM","2024-11-03","2024-11-04T03:31:38Z","gender identity","xDJEDS-bJvo","UCHTK-2W11Vh1V4uwofOfR4w","AP Archive","https://www.youtube.com/watch?v=xDJEDS-bJvo","USA",4028362110021709824
"3000","December 26, 2024 at 11:19AM","2024-12-26","2024-12-26T11:47:02Z","gender identity","xDo23QOXjUs","UC_ncz289VSm0C3kDigNaUZA","Wild Card with Rachel Martin","https://www.youtube.com/watch?v=xDo23QOXjUs","USA",4028362110021709824
"3001","December 26, 2024 at 11:19AM","2024-12-26","2024-12-26T11:47:02Z","gender identity","xDo23QOXjUs","UC_ncz289VSm0C3kDigNaUZA","Wild Card with Rachel Martin","https://www.youtube.com/watch?v=xDo23QOXjUs","all regions",14792114867614312448
"3002","May 01, 2024 at 05:27AM","2024-05-01","2024-04-30T15:00:25Z","biological sex","XELIKlojTjM","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=XELIKlojTjM","USA",16843718063138846720
"3003","May 01, 2024 at 05:27AM","2024-05-01","2024-04-30T15:00:25Z","biological sex","XELIKlojTjM","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=XELIKlojTjM","all regions",17630397442231169024
"3004","February 02, 2024 at 12:00PM","2024-02-02","2024-02-02T16:07:23Z","gender identity","Xez_PlYmCO0","UCuFFtHWoLl5fauMMD5Ww2jA","CBC News","https://www.youtube.com/watch?v=Xez_PlYmCO0","USA",4028362110021709824
"3005","February 02, 2024 at 11:40AM","2024-02-02","2024-02-02T16:07:23Z","gender identity","Xez_PlYmCO0","UCuFFtHWoLl5fauMMD5Ww2jA","CBC News","https://www.youtube.com/watch?v=Xez_PlYmCO0","all regions",14792114867614312448
"3006","July 23, 2024 at 03:26PM","2024-07-23","2024-07-23T15:47:34Z","transgenderism","xFAzPtgtT-8","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=xFAzPtgtT-8",NA,15658552694435684352
"3007","January 25, 2024 at 07:44AM","2024-01-25","2024-01-25T05:32:33Z","transgender","xFXiPzAYrjs","UC4OqEJz6oABzz_7nu29zF3A","FOX 26 Houston","https://www.youtube.com/watch?v=xFXiPzAYrjs","all regions",1916116072231156224
"3008","June 26, 2024 at 09:18AM","2024-06-26","2024-06-26T13:12:01Z","transgenderism","XGwJp8Vb_sM","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=XGwJp8Vb_sM",NA,15658552694435684352
"3009","June 26, 2024 at 09:18AM","2024-06-26","2024-06-26T13:12:01Z","gender ideology","XGwJp8Vb_sM","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=XGwJp8Vb_sM",NA,8717893479030415360
"3010","August 12, 2024 at 10:10AM","2024-08-12","2024-08-12T13:56:57Z","transgender","xhPv9bIFLTo","UC_-gT7OYiRCK9Sp8SIv9WgQ","CBS Colorado","https://www.youtube.com/watch?v=xhPv9bIFLTo","all regions",1916116072231156224
"3011","August 09, 2024 at 10:17AM","2024-08-09","2024-08-11T12:00:07Z","transgenderism","XI2RrDKRm_g","UCNhZ1Ye59bP1I6au0UW8dWg","Inside Indiana Business","https://www.youtube.com/watch?v=XI2RrDKRm_g",NA,15658552694435684352
"3012","February 10, 2024 at 10:52AM","2024-02-10","2024-02-10T15:00:24Z","transgender","XILSy6waBK4","UC1yBKRuGpC1tSM73A0ZjYjQ","The Young Turks","https://www.youtube.com/watch?v=XILSy6waBK4","all regions",1916116072231156224
"3013","August 22, 2024 at 06:42PM","2024-08-22","2024-08-22T22:24:56Z","transgender","xkqO3i35DsY","UCgBVz3EzHYKpPS0BITvLRsg","KXAN","https://www.youtube.com/watch?v=xkqO3i35DsY","all regions",1916116072231156224
"3014","August 23, 2024 at 01:01AM","2024-08-23","2024-08-22T22:24:56Z","gender identity","xkqO3i35DsY","UCgBVz3EzHYKpPS0BITvLRsg","KXAN","https://www.youtube.com/watch?v=xkqO3i35DsY","all regions",14792114867614312448
"3015","August 22, 2024 at 06:42PM","2024-08-22","2024-08-22T22:24:56Z","transgender","xkqO3i35DsY","UCgBVz3EzHYKpPS0BITvLRsg","KXAN","https://www.youtube.com/watch?v=xkqO3i35DsY","USA",11193014132467406848
"3016","August 22, 2024 at 06:42PM","2024-08-22","2024-08-22T22:24:56Z","gender identity","xkqO3i35DsY","UCgBVz3EzHYKpPS0BITvLRsg","KXAN","https://www.youtube.com/watch?v=xkqO3i35DsY","USA",4028362110021709824
"3017","April 05, 2024 at 04:17PM","2024-04-05","2024-04-05T19:58:11Z","transgenderism","xLp5qG9YMD8","UCpugeZUO4F8H7YC_H_EDirA","MRCTV","https://www.youtube.com/watch?v=xLp5qG9YMD8",NA,15658552694435684352
"3018","November 04, 2024 at 07:23PM","2024-11-04","2024-11-05T00:16:37Z","transgender","xm-oV8hKB1c","UClYiny8IhDsIk5SivucNl7g","WJZ","https://www.youtube.com/watch?v=xm-oV8hKB1c","USA",11193014132467406848
"3019","November 04, 2024 at 07:50PM","2024-11-04","2024-11-05T00:16:37Z","transgender","xm-oV8hKB1c","UClYiny8IhDsIk5SivucNl7g","WJZ","https://www.youtube.com/watch?v=xm-oV8hKB1c","all regions",1916116072231156224
"3020","April 28, 2024 at 01:57PM","2024-04-28","2024-04-28T17:44:10Z","transgender","xmbP5utYKsA","UCHTK-2W11Vh1V4uwofOfR4w","AP Archive","https://www.youtube.com/watch?v=xmbP5utYKsA","all regions",1916116072231156224
"3021","February 03, 2024 at 05:33AM","2024-02-03","2024-02-03T04:09:39Z","transgender","xmN8oz3Nnnc","UClYiny8IhDsIk5SivucNl7g","WJZ","https://www.youtube.com/watch?v=xmN8oz3Nnnc","all regions",1916116072231156224
"3022","August 27, 2024 at 05:43PM","2024-08-27","2024-08-27T21:19:05Z","transgender","xMoluVghJvI","UCwuZjWoiT30kDTz0G41Y8gQ","WMUR-TV","https://www.youtube.com/watch?v=xMoluVghJvI","all regions",1916116072231156224
"3023","August 27, 2024 at 05:43PM","2024-08-27","2024-08-27T21:19:05Z","transgender","xMoluVghJvI","UCwuZjWoiT30kDTz0G41Y8gQ","WMUR-TV","https://www.youtube.com/watch?v=xMoluVghJvI","USA",11193014132467406848
"3024","April 09, 2024 at 11:48PM","2024-04-09","2024-04-10T03:41:57Z","gender identity","Xmqvd5otqn4","UC52X5wxOL_s5yw0dQk7NtgA","Associated Press","https://www.youtube.com/watch?v=Xmqvd5otqn4","USA",4028362110021709824
"3025","August 20, 2024 at 06:46AM","2024-08-20","2024-08-20T10:39:47Z","transgender","xmZEst9qC8M","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=xmZEst9qC8M","all regions",1916116072231156224
"3026","November 20, 2024 at 05:32PM","2024-11-20","2024-11-20T22:30:08Z","transgender","xNCx7husXMM","UCO3KF4ZlaGjyels6A7riZug","MyNBC5-WPTZ","https://www.youtube.com/watch?v=xNCx7husXMM","USA",11193014132467406848
"3027","April 17, 2024 at 05:58PM","2024-04-17","2024-04-17T18:23:26Z","gender ideology","XNF2KuDoCOU","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=XNF2KuDoCOU",NA,8717893479030415360
"3028","March 06, 2024 at 05:35PM","2024-03-06","2024-03-06T22:34:15Z","gender ideology","xNzQLfGhIRQ","UCv1RrKT8zaa5J1ueqCmMfsw","Free Speech TV","https://www.youtube.com/watch?v=xNzQLfGhIRQ",NA,8717893479030415360
"3029","January 08, 2024 at 07:42AM","2024-01-08","2024-01-08T12:08:57Z","transgender","Xo7yadAVVLw","UClMs26ViHFMy7MS897Alcxw","FOX 2 St. Louis","https://www.youtube.com/watch?v=Xo7yadAVVLw","all regions",1916116072231156224
"3030","September 02, 2024 at 01:23PM","2024-09-02","2024-09-02T16:50:02Z","transgender","xOR7Pi8OVP8","UCEm0gdukLIfI9P-LzLy2DIQ","FOX Carolina News","https://www.youtube.com/watch?v=xOR7Pi8OVP8","all regions",1916116072231156224
"3031","March 27, 2024 at 12:46PM","2024-03-27","2024-03-27T16:30:18Z","transgender","XPRghx7NEWs","UCfmkz6A3aTJwJzox2xhAuRw","WRAL","https://www.youtube.com/watch?v=XPRghx7NEWs","all regions",1916116072231156224
"3032","October 11, 2024 at 11:39AM","2024-10-11","2024-10-11T15:36:22Z","gender identity","xpSRvMuF0dw","UCvAnclelY8eSq8GyPE19KTw","The National Desk","https://www.youtube.com/watch?v=xpSRvMuF0dw","all regions",14792114867614312448
"3033","October 11, 2024 at 11:39AM","2024-10-11","2024-10-11T15:36:22Z","gender identity","xpSRvMuF0dw","UCvAnclelY8eSq8GyPE19KTw","The National Desk","https://www.youtube.com/watch?v=xpSRvMuF0dw","USA",4028362110021709824
"3034","February 27, 2024 at 12:11AM","2024-02-27","2024-02-27T05:05:04Z","transgender","Xq_yVmhRW6c","UC52X5wxOL_s5yw0dQk7NtgA","Associated Press","https://www.youtube.com/watch?v=Xq_yVmhRW6c","USA",11193014132467406848
"3035","February 27, 2024 at 12:43AM","2024-02-27","2024-02-27T05:05:04Z","transgender","Xq_yVmhRW6c","UC52X5wxOL_s5yw0dQk7NtgA","Associated Press","https://www.youtube.com/watch?v=Xq_yVmhRW6c","all regions",1916116072231156224
"3036","July 17, 2024 at 11:33PM","2024-07-17","2024-07-17T21:20:32Z","gender identity","Xqeij6QpzQE","UC_rgiZZtwj0wGHAYNAfoBCg","KBAK - KBFX - Eyewitness News - BakersfieldNow","https://www.youtube.com/watch?v=Xqeij6QpzQE","all regions",14792114867614312448
"3037","November 25, 2024 at 09:05AM","2024-11-25","2024-11-25T11:00:41Z","transgender","XQSHRSAgkEI","UChftTVI0QJmyXkajQYt2tiQ","moneycontrol","https://www.youtube.com/watch?v=XQSHRSAgkEI","all regions",1916116072231156224
"3038","November 25, 2024 at 06:05AM","2024-11-25","2024-11-25T11:00:41Z","transgender","XQSHRSAgkEI","UChftTVI0QJmyXkajQYt2tiQ","moneycontrol","https://www.youtube.com/watch?v=XQSHRSAgkEI","USA",11193014132467406848
"3039","February 18, 2024 at 10:16PM","2024-02-18","2024-02-19T00:03:01Z","transgender","xqU5TidVSJg","UCNZyLULUQBp5e9Q1cKtvk6Q","CBS New York","https://www.youtube.com/watch?v=xqU5TidVSJg","all regions",1916116072231156224
"3040","February 01, 2024 at 02:45PM","2024-02-01","2024-02-01T15:45:01Z","transgender","Xr-kB5VRdyQ","UCi7Zk9baY1tvdlgxIML8MXg","CTV News","https://www.youtube.com/watch?v=Xr-kB5VRdyQ","all regions",1916116072231156224
"3041","January 16, 2024 at 11:50AM","2024-01-16","2024-01-16T12:35:01Z","gender ideology","xR3h330yBw4","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=xR3h330yBw4",NA,8717893479030415360
"3042","July 16, 2024 at 12:54PM","2024-07-16","2024-07-16T16:40:18Z","transgender","xrntAHnmbqk","UCHfF8wFnipMeDpJf8OmMxDg","FOX 11 Los Angeles","https://www.youtube.com/watch?v=xrntAHnmbqk","all regions",1916116072231156224
"3043","July 16, 2024 at 12:54PM","2024-07-16","2024-07-16T16:40:18Z","transgender","xrntAHnmbqk","UCHfF8wFnipMeDpJf8OmMxDg","FOX 11 Los Angeles","https://www.youtube.com/watch?v=xrntAHnmbqk","USA",11193014132467406848
"3044","May 26, 2024 at 05:07PM","2024-05-26","2024-05-26T21:01:56Z","gender ideology","XS_lsO16eWI","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=XS_lsO16eWI",NA,8717893479030415360
"3045","February 01, 2024 at 01:21AM","2024-02-01","2024-02-01T06:10:15Z","gender identity","xS196aOg6fI","UCVKAcQQCO8vv87Gk62SutAg","CityNews","https://www.youtube.com/watch?v=xS196aOg6fI","all regions",14792114867614312448
"3046","August 16, 2024 at 07:44AM","2024-08-16","2024-08-16T11:16:51Z","transgender","xsC2vmxJ2BM","UCjq9ElqnV7Df6NLb4oDHKqQ","KCENNews","https://www.youtube.com/watch?v=xsC2vmxJ2BM","all regions",1916116072231156224
"3047","December 10, 2024 at 05:07PM","2024-12-10","2024-12-10T16:00:51Z","transgender","xsDwqEVxAS4","UCHqkXbgqrDrDVInBMSoGQgQ","The Daily Signal","https://www.youtube.com/watch?v=xsDwqEVxAS4","all regions",1916116072231156224
"3048","December 10, 2024 at 05:07PM","2024-12-10","2024-12-10T16:00:51Z","transgender","xsDwqEVxAS4","UCHqkXbgqrDrDVInBMSoGQgQ","The Daily Signal","https://www.youtube.com/watch?v=xsDwqEVxAS4","USA",11193014132467406848
"3049","November 27, 2024 at 11:14PM","2024-11-27","2024-11-27T22:13:15Z","transgender","XSP1q-3qmSQ","UCAKK8dbcSmckr2sWJhv5ezA","WBNS 10TV","https://www.youtube.com/watch?v=XSP1q-3qmSQ","USA",11193014132467406848
"3050","November 27, 2024 at 05:19PM","2024-11-27","2024-11-27T22:13:15Z","transgender","XSP1q-3qmSQ","UCAKK8dbcSmckr2sWJhv5ezA","WBNS 10TV","https://www.youtube.com/watch?v=XSP1q-3qmSQ","all regions",1916116072231156224
"3051","February 19, 2024 at 09:21PM","2024-02-19","2024-02-20T01:18:50Z","transgender","XtaZ6NXTSzc","UCVKYCeuR3OyO-M2rfUXHDyg","KTVB","https://www.youtube.com/watch?v=XtaZ6NXTSzc","all regions",1916116072231156224
"3052","October 29, 2024 at 11:18AM","2024-10-29","2024-10-29T15:15:05Z","transgender","xTqW_OhB3Mk","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=xTqW_OhB3Mk","all regions",1916116072231156224
"3053","October 29, 2024 at 11:18AM","2024-10-29","2024-10-29T15:15:05Z","transgender","xTqW_OhB3Mk","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=xTqW_OhB3Mk","USA",11193014132467406848
"3054","May 21, 2024 at 06:52AM","2024-05-21","2024-05-21T04:38:18Z","transgender","xurDNx2gQXc","UCF5dAyVrQTSpo5jqOgUFd_Q","The Briefing Podcast","https://www.youtube.com/watch?v=xurDNx2gQXc","all regions",1916116072231156224
"3055","August 22, 2024 at 02:35AM","2024-08-22","2024-08-22T06:25:27Z","transgender","XuXf4QIkD0U","UCyw-NpaizmAD_5qQJ4MieVg","4 News Now","https://www.youtube.com/watch?v=XuXf4QIkD0U","all regions",1916116072231156224
"3056","April 30, 2024 at 03:10AM","2024-04-30","2024-04-30T07:00:16Z","gender ideology","XV15VNr5Q2U","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=XV15VNr5Q2U",NA,8717893479030415360
"3057","August 26, 2024 at 04:12AM","2024-08-26","2024-08-25T19:41:05Z","gender identity","xvp9snQ0NuE","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=xvp9snQ0NuE","all regions",14792114867614312448
"3058","August 25, 2024 at 03:44PM","2024-08-25","2024-08-25T19:41:05Z","gender ideology","xvp9snQ0NuE","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=xvp9snQ0NuE",NA,8717893479030415360
"3059","April 17, 2024 at 07:34AM","2024-04-17","2024-04-17T10:22:02Z","gender ideology","XvwrCjXsS_o","UCPgLNge0xqQHWM5B5EFH9Cg","The Telegraph","https://www.youtube.com/watch?v=XvwrCjXsS_o",NA,8717893479030415360
"3060","April 15, 2024 at 12:41PM","2024-04-15","2024-04-17T10:22:02Z","gender identity","XvwrCjXsS_o","UCPgLNge0xqQHWM5B5EFH9Cg","The Telegraph","https://www.youtube.com/watch?v=XvwrCjXsS_o","all regions",14792114867614312448
"3061","June 18, 2024 at 03:37PM","2024-06-18","2024-06-18T19:20:22Z","transgender","xXHdMbE5mNY","UCNZyLULUQBp5e9Q1cKtvk6Q","CBS New York","https://www.youtube.com/watch?v=xXHdMbE5mNY","all regions",1916116072231156224
"3062","June 18, 2024 at 03:37PM","2024-06-18","2024-06-18T19:20:22Z","transgender","xXHdMbE5mNY","UCNZyLULUQBp5e9Q1cKtvk6Q","CBS New York","https://www.youtube.com/watch?v=xXHdMbE5mNY","USA",11193014132467406848
"3063","July 01, 2024 at 03:59PM","2024-07-01","2024-07-01T19:21:07Z","gender ideology","Xy89FbFyeEU","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=Xy89FbFyeEU",NA,8717893479030415360
"3064","February 26, 2024 at 07:23PM","2024-02-26","2024-02-27T00:19:49Z","transgender","XycPJbu-KSo","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=XycPJbu-KSo","USA",11193014132467406848
"3065","February 02, 2024 at 05:04AM","2024-02-02","2024-02-01T21:06:08Z","gender identity","xyYuty3ekes","UChLtXXpo4Ge1ReTEboVvTDg","Global News","https://www.youtube.com/watch?v=xyYuty3ekes","all regions",14792114867614312448
"3066","February 01, 2024 at 05:10PM","2024-02-01","2024-02-01T13:00:58Z","transgender","xZc6x9GyoHk","UCZj3_eWQ4f4oHm_x-wsxG7Q","The Salt Lake Tribune","https://www.youtube.com/watch?v=xZc6x9GyoHk","USA",11193014132467406848
"3067","November 05, 2024 at 09:13AM","2024-11-05","2024-11-04T17:30:05Z","transgender","XZXCdOEl6G0","UCeY0bbntWzzVIaj2z3QigXg","NBC News","https://www.youtube.com/watch?v=XZXCdOEl6G0","all regions",1916116072231156224
"3068","April 20, 2024 at 07:51AM","2024-04-20","2024-04-20T08:30:27Z","gender ideology","y_RnCRa5yAk","UCshwRhftzkiov5wKR7M_LsQ","The Independent","https://www.youtube.com/watch?v=y_RnCRa5yAk",NA,8717893479030415360
"3069","April 18, 2024 at 11:24PM","2024-04-18","2024-04-19T03:00:19Z","gender ideology","Y0f6bVdQvoU","UCfog4FL7j66csMPFH9zdDvg","CHEK Media","https://www.youtube.com/watch?v=Y0f6bVdQvoU",NA,8717893479030415360
"3070","December 02, 2024 at 04:15PM","2024-12-02","2024-12-02T21:11:07Z","gender identity","y0iBZFqfW2s","UCsefBCbI7P5Xr-edSOpbF4A","WBIR Channel 10","https://www.youtube.com/watch?v=y0iBZFqfW2s","USA",4028362110021709824
"3071","December 02, 2024 at 04:15PM","2024-12-02","2024-12-02T21:11:07Z","gender identity","y0iBZFqfW2s","UCsefBCbI7P5Xr-edSOpbF4A","WBIR Channel 10","https://www.youtube.com/watch?v=y0iBZFqfW2s","all regions",14792114867614312448
"3072","June 24, 2024 at 07:48AM","2024-06-24","2024-06-24T11:38:30Z","transgender","Y0rEuQUkwHE","UCnWi59TPymx0_qt7PX3VeNA","PIX11 News","https://www.youtube.com/watch?v=Y0rEuQUkwHE","all regions",1916116072231156224
"3073","November 27, 2024 at 12:14AM","2024-11-27","2024-11-27T02:13:51Z","transgender","y12DGjjHUZg","UCHNRIjq2A7x5_rF8LtkXdsg","San Francisco Chronicle","https://www.youtube.com/watch?v=y12DGjjHUZg","all regions",1916116072231156224
"3074","November 26, 2024 at 10:44PM","2024-11-26","2024-11-27T02:13:51Z","transgender","y12DGjjHUZg","UCHNRIjq2A7x5_rF8LtkXdsg","San Francisco Chronicle","https://www.youtube.com/watch?v=y12DGjjHUZg","USA",11193014132467406848
"3075","April 20, 2024 at 08:07AM","2024-04-20","2024-04-20T12:00:33Z","gender ideology","Y3TUCOcG6wE","UC7RQon_YwCnp_LbPtEwW65w","The London Standard","https://www.youtube.com/watch?v=Y3TUCOcG6wE",NA,8717893479030415360
"3076","August 02, 2024 at 10:29AM","2024-08-02","2024-08-02T14:15:36Z","gender identity","Y48-QLBb-J8","UC6RJ7-PaXg6TIH2BzZfTV7w","Times Now","https://www.youtube.com/watch?v=Y48-QLBb-J8","all regions",14792114867614312448
