"the_day","month","year","keyword","EntryTitle","pullURL","subname","post_ID","EntryURL"
"2026-01-13",1,2026,"biological sex","Boys in Girls' Sports Is a Loser in Court - The Free Press","thefp.com","thefp.com","boys in girls sports is a loser in court","https://www.thefp.com/p/boys-in-girls-sports-is-a-loser-in-court"
"2026-01-14",1,2026,"biological sex","SCOTUS Plunges Back Into the Culture Wars - Wake Up To Politics","wakeuptopolitics.com","wakeuptopolitics.com","scotus plunges back into the culture","https://www.wakeuptopolitics.com/p/scotus-plunges-back-into-the-culture"
"2026-01-17",1,2026,"biological sex","For Better or Worse? Is Nostalgia for the 1970s Really Justified? - Byline Supplement","bylinesupplement.com","bylinesupplement.com","for better or worse is nostalgia","https://www.bylinesupplement.com/p/for-better-or-worse-is-nostalgia"
"2026-01-17",1,2026,"gender identity","Messy Conversations: When Loved Ones Leave the Faith - Substack","substack.com","substack.com","184043212","https://substack.com/home/post/p-184043212?source=queue"
"2026-01-17",1,2026,"gender identity","Follow the Money: Venezuelan Oil, Qatar, and Trump's Accountability Crisis","mitchthelawyer.substack.com","mitchthelawyer","follow the money venezuelan oil qatar","https://mitchthelawyer.substack.com/p/follow-the-money-venezuelan-oil-qatar"
"2026-01-18",1,2026,"gender identity","On banning Plato - Ruby's Studio","substack.com","substack.com","184758658","https://substack.com/home/post/p-184758658?source=queue"
"2025-12-19",12,2025,"gender identity","Freedom Falls - by Gillian Branstetter - The Autonomy","autonomy.substack.com","autonomy","freedom falls","https://autonomy.substack.com/p/freedom-falls"
"2025-12-20",12,2025,"gender identity","The Sixth Circuit jumps out ahead of SCOTUS to block Michigan's conversion therapy ban","lawdork.com","lawdork.com","sixth circuit conversion therapy standing","https://www.lawdork.com/p/sixth-circuit-conversion-therapy-standing"
"2025-12-22",12,2025,"transgender","ACLU Pledges To Challenge Trump Admin In Court Over National Trans Youth Care Ban Rule","erininthemorning.com","erininthemorning.com","aclu pledges to challenge trump admin","https://www.erininthemorning.com/p/aclu-pledges-to-challenge-trump-admin"
"2025-12-24",12,2025,"gender identity","The Demise of Religion Among Democrats - by John Halpin - The Liberal Patriot","liberalpatriot.com","liberalpatriot.com","the demise of religion among democrats","https://www.liberalpatriot.com/p/the-demise-of-religion-among-democrats"
"2025-12-25",12,2025,"transgender","Attorney General coalition files lawsuit challenging federal attack on gender-affirming care","steveahlquist.substack.com","steveahlquist","attorney general coalition files","https://steveahlquist.substack.com/p/attorney-general-coalition-files"
"2025-12-25",12,2025,"transgender","Breaking: Federal judge in Pittsburgh blocks DOJ's invasive trans care subpoena - Law Dork","lawdork.com","lawdork.com","breaking federal judge in pittsburgh","https://www.lawdork.com/p/breaking-federal-judge-in-pittsburgh"
"2025-12-28",12,2025,"biological sex","The Road to Hell Is Paved With Good Intentions (And Terrible Results) - Substack","substack.com","substack.com","182721660","https://substack.com/home/post/p-182721660?source=queue"
"2025-12-28",12,2025,"biological sex","Sex and Gender in New Zealand Politics - Substack","substack.com","substack.com","182382723","https://substack.com/home/post/p-182382723?source=queue"
"2025-12-28",12,2025,"gender identity","Sex and Gender in New Zealand Politics - Substack","substack.com","substack.com","182382723","https://substack.com/home/post/p-182382723?source=queue"
"2025-12-28",12,2025,"transgender","The Year of the Common Movement - by Gillian Branstetter - The Autonomy","autonomy.substack.com","autonomy","the year of the common movement","https://autonomy.substack.com/p/the-year-of-the-common-movement"
