"the_day","month","year","keyword","EntryTitle","pullURL","subname","post_ID","EntryURL"
2025-01-10,1,2025,"gender ideology","Is Governor McKee looking to retaliate against homelessness service providers who question him?","substack.com","substack.com","154564370","https://substack.com/home/post/p-154564370?utm_campaign=post&utm_medium=web"
2025-01-12,1,2025,"gender ideology","Praise for the unnamed volunteers who made the Providence emergency shelter happen","steveahlquist.substack.com","steveahlquist","jackie goldman praise for the unamed","https://steveahlquist.substack.com/p/jackie-goldman-praise-for-the-unamed"
2025-01-12,1,2025,"gender ideology","Trump, MAGA, and the Breaking of the American Mind - Substack","substack.com","substack.com","154564393","https://substack.com/home/post/p-154564393?utm_campaign=post&utm_medium=web"
2025-01-13,1,2025,"transgenderism","The Spirits and Demons Burned Los Angeles - Substack","substack.com","substack.com","154698412","https://substack.com/home/post/p-154698412?utm_campaign=post&utm_medium=web"
2025-01-13,1,2025,"gender ideology","The first annual People's State of the State is Tuesday night at 6 pm at the Rhode Island State House","substack.com","substack.com","154762677","https://substack.com/home/post/p-154762677?utm_campaign=post&utm_medium=web"
2025-01-13,1,2025,"gender ideology","The Trans Inclusion Controversy That Took Over La Leche League w/Helen Joyce & Marian ...","substack.com","substack.com","154774143","https://substack.com/home/post/p-154774143?utm_campaign=post&utm_medium=web"
2025-01-13,1,2025,"gender ideology","Senate Leaders join call for State of Emergency to assist those experiencing homelessness","substack.com","substack.com","154787618","https://substack.com/home/post/p-154787618?utm_campaign=post&utm_medium=web"
2025-01-13,1,2025,"gender ideology","Senate Leaders join call for State of Emergency to assist those experiencing homelessness","steveahlquist.substack.com","steveahlquist","senate leaders join call for state","https://steveahlquist.substack.com/p/senate-leaders-join-call-for-state"
2025-01-14,1,2025,"gender ideology","Don't Say Gay Reaches Ohio - by Crip Dyke - Wonkette - Substack","substack.com","substack.com","154771338","https://substack.com/home/post/p-154771338?utm_campaign=post&utm_medium=web"
2025-01-14,1,2025,"gender ideology","New Poll Sees Gamers Overwhelmingly Reject Body Type A And B Options, Want Male And Female","substack.com","substack.com","154848129","https://substack.com/home/post/p-154848129?utm_campaign=post&utm_medium=web"
2025-01-15,1,2025,"gender ideology","The People's State of the State calls for an unhoused state of emergency and a tax ... - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","the peoples state of the state calls","https://steveahlquist.substack.com/p/the-peoples-state-of-the-state-calls"
2025-01-15,1,2025,"gender ideology","How Gender Ideology Breaks Medicine, Science, and Society - Substack","substack.com","substack.com","154698970","https://substack.com/home/post/p-154698970?utm_campaign=post&utm_medium=web"
2025-01-15,1,2025,"gender ideology","Analyzing the Dangers of Gender Identity Confusion and Its Link to Violence - Substack","substack.com","substack.com","154902947","https://substack.com/home/post/p-154902947?utm_campaign=post&utm_medium=web"
2025-01-15,1,2025,"transgenderism","Analyzing the Dangers of Gender Identity Confusion and Its Link to Violence - Substack","substack.com","substack.com","154902947","https://substack.com/home/post/p-154902947?utm_campaign=post&utm_medium=web"
2025-01-16,1,2025,"gender ideology","The EU refuses to change course on gender","substack.com","substack.com","154936236","https://substack.com/home/post/p-154936236?utm_campaign=post&utm_medium=web"
2025-01-16,1,2025,"gender ideology","Sexed: My review of Susanna Rustin's book on feminism - Substack","substack.com","substack.com","154938731","https://substack.com/home/post/p-154938731?utm_campaign=post&utm_medium=web"
2025-01-16,1,2025,"gender ideology","Julie Bindel on grooming gangs - The Knight Tube - Substack","substack.com","substack.com","154968840","https://substack.com/home/post/p-154968840?utm_campaign=post&utm_medium=web"
2025-01-16,1,2025,"transgenderism","DEI and Transgenderism corrupts CIA - ColonelRETJohn - Substack","substack.com","substack.com","154837089","https://substack.com/home/post/p-154837089?utm_campaign=post&utm_medium=web"
2025-01-17,1,2025,"gender ideology","Legislators once again introduce the ""millionaire's tax"" - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","legislators once again introduce","https://steveahlquist.substack.com/p/legislators-once-again-introduce?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-01-17,1,2025,"transgenderism","#635: Should America Apologize to Gay People? - Substack","substack.com","substack.com","155023146","https://substack.com/home/post/p-155023146?utm_campaign=post&utm_medium=web"
2025-01-17,1,2025,"transgenderism","Milei the Mandalorian - by Michael Smith - Substack","substack.com","substack.com","155017230","https://substack.com/home/post/p-155017230?utm_campaign=post&utm_medium=web"
2025-01-17,1,2025,"transgenderism","The humiliation of the Brits - by Laura Perrins - Substack","substack.com","substack.com","155002685","https://substack.com/home/post/p-155002685?utm_campaign=post&utm_medium=web"
2025-01-18,1,2025,"gender ideology","RI House introduces legislation to increase Rhode Island's minimum wage from $15 to $20 ...","steveahlquist.substack.com","steveahlquist","ri house introduces legislation to","https://steveahlquist.substack.com/p/ri-house-introduces-legislation-to"
2025-01-18,1,2025,"gender ideology","How Loneliness Fuels Dangerous Ideology - Inspecting Gender - Substack","substack.com","substack.com","154923996","https://substack.com/home/post/p-154923996?utm_campaign=post&utm_medium=web"
2025-01-18,1,2025,"gender ideology","Rhode Island marches and rallies against the Trump Agenda - Steve Ahlquist - Substack","steveahlquist.substack.com","steveahlquist","rhode island marches and rallies","https://steveahlquist.substack.com/p/rhode-island-marches-and-rallies?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-01-18,1,2025,"gender ideology","RI House introduces legislation to increase Rhode Island's minimum wage from $15 to $20 ...","substack.com","substack.com","155103517","https://substack.com/home/post/p-155103517?utm_campaign=post&utm_medium=web"
2025-01-19,1,2025,"transgenderism","Who can say it? (Part 3) - DAVID - Substack","substack.com","substack.com","153424339","https://substack.com/home/post/p-153424339?utm_campaign=post&utm_medium=web"
2025-01-20,1,2025,"gender ideology","Genspect on President Trump's Executive Order on Gender Ideology in US Federal Policy","substack.com","substack.com","155303591","https://substack.com/home/post/p-155303591?utm_campaign=post&utm_medium=web"
2025-01-21,1,2025,"transgenderism","Putting an End to Transmania - by Stuart Schneiderman - Substack","substack.com","substack.com","155332687","https://substack.com/home/post/p-155332687?utm_campaign=post&utm_medium=web"
2025-01-22,1,2025,"transgenderism","Cleaning house at Foggy Bottom - ColonelRETJohn - Substack","substack.com","substack.com","155358692","https://substack.com/home/post/p-155358692?utm_campaign=post&utm_medium=web"
2025-01-22,1,2025,"transgenderism","Mel K & Jennifer Bilek | The 11th Hour: Transsexual/Transgender/Transhuman - Substack","substack.com","substack.com","155486646","https://substack.com/home/post/p-155486646?utm_campaign=post&utm_medium=web"
2025-01-24,1,2025,"transgenderism","Is Mercy No Longer... Christian? - Substack","substack.com","substack.com","155561828","https://substack.com/home/post/p-155561828?utm_campaign=post&utm_medium=web"
2025-01-24,1,2025,"transgenderism","Who Defines Christianity? - by Logan Joseph Ramsey - Substack","substack.com","substack.com","155612088","https://substack.com/home/post/p-155612088?utm_campaign=post&utm_medium=web"
2025-01-25,1,2025,"transgenderism","They/Them - by Ted Bauer - What Is Even Happening? - Substack","substack.com","substack.com","155616078","https://substack.com/home/post/p-155616078?utm_campaign=post&utm_medium=web"
2025-01-25,1,2025,"gender confusion","Home | Substack","substack.com","substack.com","155650904","https://substack.com/home/post/p-155650904"
2025-01-25,1,2025,"gender ideology","The zombie movement still stalking our screens - Substack","substack.com","substack.com","154622414","https://substack.com/home/post/p-154622414?utm_campaign=post&utm_medium=web"
2025-01-25,1,2025,"transgenderism","Saturday Links - by Micah Mattix - Prufrock - Substack","substack.com","substack.com","155687185","https://substack.com/home/post/p-155687185?utm_campaign=post&utm_medium=web"
2025-01-26,1,2025,"gender ideology","The Hidden Cost of Gender Transition - Substack","substack.com","substack.com","155590876","https://substack.com/home/post/p-155590876?utm_campaign=post&utm_medium=web"
2025-01-26,1,2025,"gender ideology","Why Getting Rid Of The World Health Organization Is A Benefit To Humanity's Well Being","substack.com","substack.com","155700662","https://substack.com/home/post/p-155700662?utm_campaign=post&utm_medium=web"
2025-01-26,1,2025,"gender ideology","Make America Pro-Life Again - Fr Calvin Robinson - Substack","substack.com","substack.com","155761724","https://substack.com/home/post/p-155761724?utm_campaign=post&utm_medium=web"
2025-01-27,1,2025,"gender ideology","Trans woman in prison sues over Trump's anti-trans ""sex"" definition order - Substack","substack.com","substack.com","155793678","https://substack.com/home/post/p-155793678?utm_campaign=post&utm_medium=web"
2025-01-27,1,2025,"transgenderism","A Long Week - by Drexel King - Substack","substack.com","substack.com","154496162","https://substack.com/home/post/p-154496162?utm_campaign=post&utm_medium=web"
2025-01-27,1,2025,"gender ideology","The Old Religions Fell in a Single Day - Substack","substack.com","substack.com","155677430","https://substack.com/home/post/p-155677430?utm_campaign=post&utm_medium=web"
2025-01-27,1,2025,"gender ideology","Sometimes an Act of Courage Changes Everything - Substack","substack.com","substack.com","155686163","https://substack.com/home/post/p-155686163?utm_campaign=post&utm_medium=web"
2025-01-27,1,2025,"gender confusion","The Politics of Enthusiasm, and How it Matters in Everyday Life - Substack","substack.com","substack.com","155844114","https://substack.com/home/post/p-155844114?utm_campaign=post&utm_medium=web"
2025-01-28,1,2025,"gender confusion","The Aftermath of Gender Identity Ideology - Substack","substack.com","substack.com","153215540","https://substack.com/home/post/p-153215540?utm_campaign=post&utm_medium=web"
2025-01-28,1,2025,"gender confusion","munchausen by medical board - by el gato malo - Substack","substack.com","substack.com","152618906","https://substack.com/home/post/p-152618906?utm_campaign=post&utm_medium=web"
2025-01-29,1,2025,"gender ideology","Gender Ideology Took My Beloved Children - Substack","substack.com","substack.com","155837931","https://substack.com/home/post/p-155837931?utm_campaign=post&utm_medium=web"
2025-01-29,1,2025,"gender ideology","In House: Link Lauren Is FED UP With Fake News, Gender Ideology, Blake Lively, Harry & Meghan...","substack.com","substack.com","155721431","https://substack.com/home/post/p-155721431?utm_campaign=post&utm_medium=web"
2025-01-30,1,2025,"gender confusion","Fried Green Tomatoes at the Whistle Stop Café - Substack","substack.com","substack.com","155872329","https://substack.com/home/post/p-155872329?utm_campaign=post&utm_medium=web"
2025-01-30,1,2025,"transgenderism","Assume the Crash Position - Michael Ian Black - Substack","substack.com","substack.com","156112548","https://substack.com/home/post/p-156112548?utm_campaign=post&utm_medium=web"
2025-01-31,1,2025,"transgenderism","“Trump Freezes Federal Grants, Blocks Biden's DEI And Climate Spending Splurge” by ... - Substack","substack.com","substack.com","156059904","https://substack.com/home/post/p-156059904?utm_campaign=post&utm_medium=web"
2025-01-31,1,2025,"transgenderism","Eliminate Eliminationism from the Trans Question - Substack","substack.com","substack.com","156161335","https://substack.com/home/post/p-156161335?utm_campaign=post&utm_medium=web"
2025-02-01,2,2025,"gender ideology","""I Really Wanted My Dad Back"" - Inspecting Gender - Substack","substack.com","substack.com","156190282","https://substack.com/home/post/p-156190282?utm_campaign=post&utm_medium=web"
2024-11-25,11,2024,"gender ideology","Homeless advocay groups send letter to Cranston City Council urging rejection of Mayor's ...","steveahlquist.substack.com","steveahlquist","homeless advocay groups send letter","https://steveahlquist.substack.com/p/homeless-advocay-groups-send-letter"
2024-11-27,11,2024,"gender ideology","Why We Shouldn't Teach Gender Ideology - Substack","substack.com","substack.com","152179872","https://substack.com/home/post/p-152179872?utm_campaign=post&utm_medium=web"
2024-11-27,11,2024,"gender ideology","Former 'World of Warcraft' Developer Admits To Trying To Push Pronoun Selector In ... - Substack","substack.com","substack.com","152243074","https://substack.com/home/post/p-152243074?utm_campaign=post&utm_medium=web"
2024-11-27,11,2024,"gender ideology","God Of War' Director David Jaffe Appears To Admit To Abusing His Child - Substack","substack.com","substack.com","152247892","https://substack.com/home/post/p-152247892?utm_campaign=post&utm_medium=web"
2024-11-27,11,2024,"gender confusion","Friend or Foe: Which best describes Dr. Laura Edwards-Leeper and Dr. Erica Anderson? Part 2","substack.com","substack.com","151666168","https://substack.com/home/post/p-151666168?utm_campaign=post&utm_medium=web"
2024-11-28,11,2024,"gender ideology","God Of War' Director David Jaffe Blames YouTube Grifters For Killing 'Dragon Age","substack.com","substack.com","152287749","https://substack.com/home/post/p-152287749?utm_campaign=post&utm_medium=web"
2024-11-28,11,2024,"transgenderism","God Of War' Director David Jaffe Blames YouTube Grifters For Killing 'Dragon Age","substack.com","substack.com","152287749","https://substack.com/home/post/p-152287749?utm_campaign=post&utm_medium=web"
2024-11-28,11,2024,"gender ideology","Women & Infants Hospital workforce votes to authorize Unfair Labor Practice Strike on December 12","steveahlquist.substack.com","steveahlquist","women and infants hospital workforce","https://steveahlquist.substack.com/p/women-and-infants-hospital-workforce"
2024-11-28,11,2024,"gender ideology","Ideological capture at the IOP - SEEN in Publishing - Substack","substack.com","substack.com","152295194","https://substack.com/home/post/p-152295194?utm_campaign=post&utm_medium=web"
2024-11-29,11,2024,"gender ideology","God Of War' Director David Jaffe Defends 'Avowed' Art Director Matt Hansen - Substack","substack.com","substack.com","152317815","https://substack.com/home/post/p-152317815?utm_campaign=post&utm_medium=web"
2024-11-29,11,2024,"gender ideology","The End of Wokeness In The US Military - Libs of TikTok - Substack","substack.com","substack.com","152250591","https://substack.com/home/post/p-152250591?utm_campaign=post&utm_medium=web"
2024-11-30,11,2024,"transgenderism","God Of War' Creator Melts Down And Spazzes Out After Vara Dark Roasts Him - Substack","substack.com","substack.com","152360796","https://substack.com/home/post/p-152360796?utm_campaign=post&utm_medium=web"
2024-11-30,11,2024,"gender ideology","The Long Distance Runner - by Dusty Masterson - Substack","substack.com","substack.com","152318949","https://substack.com/home/post/p-152318949?utm_campaign=post&utm_medium=web"
2024-12-01,12,2024,"gender ideology","Inside The Lords: assisted dying, mental health orders and other moral conundrums","substack.com","substack.com","152371481","https://substack.com/home/post/p-152371481?utm_campaign=post&utm_medium=web"
2024-12-01,12,2024,"gender confusion","Inside The Lords: assisted dying, mental health orders and other moral conundrums","substack.com","substack.com","152371481","https://substack.com/home/post/p-152371481?utm_campaign=post&utm_medium=web"
2024-12-02,12,2024,"gender ideology","How Scouting went Woke - Matt Goodwin - Substack","substack.com","substack.com","152325450","https://substack.com/home/post/p-152325450?utm_campaign=post&utm_medium=web"
2024-12-02,12,2024,"gender ideology","Protesters call for consumer strike in support of a permanent ceasefire in Palestine ... - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","protesters call for consumer strike","https://steveahlquist.substack.com/p/protesters-call-for-consumer-strike"
2024-12-02,12,2024,"transgenderism","THE SHOW NOTES: Biden Pardons Biden, FBI Director, & Syria's Civil War - Substack","substack.com","substack.com","152445430","https://substack.com/home/post/p-152445430?utm_campaign=post&utm_medium=web"
2024-12-02,12,2024,"gender ideology","Twisted Metal' Director David Jaffe Says 'Avowed' Developers Are ""Just Trying To Work"" As ...","substack.com","substack.com","152459086","https://substack.com/home/post/p-152459086?utm_campaign=post&utm_medium=web"
2024-12-03,12,2024,"gender ideology","Senator Jack Reed shares insights on the election and the future - Steve Ahlquist - Substack","steveahlquist.substack.com","steveahlquist","senator jack reed shares insights","https://steveahlquist.substack.com/p/senator-jack-reed-shares-insights"
2024-12-03,12,2024,"transgenderism","""Celebrate Us, Or Else!"" - The James Macpherson Report - Substack","substack.com","substack.com","152297051","https://substack.com/home/post/p-152297051?utm_campaign=post&utm_medium=web"
2024-12-03,12,2024,"gender ideology","Paul Cuffee Lower School educators vote overwhelmingly to join RIFTHP - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","paul cuffee lower school educators","https://steveahlquist.substack.com/p/paul-cuffee-lower-school-educators"
2024-12-04,12,2024,"gender ideology","Women & Infants frontline staff reach tentative contract agreement, averting Unfair Labor ...","steveahlquist.substack.com","steveahlquist","women and infants frontline staff","https://steveahlquist.substack.com/p/women-and-infants-frontline-staff"
2024-12-05,12,2024,"transgenderism","Bulletin of Articles and Commentary on Transgenderism # 45 - Substack","substack.com","substack.com","152603930","https://substack.com/home/post/p-152603930?utm_campaign=post&utm_medium=web"
2024-12-05,12,2024,"transgenderism","Actor Clifton Duncan Laments How Star Trek Treats Fans As ""Toxic"" By Comparing New ...","substack.com","substack.com","152621745","https://substack.com/home/post/p-152621745?utm_campaign=post&utm_medium=web"
2024-12-05,12,2024,"gender ideology","BLM RI PAC calls on US Rep Amo to convene a Morley Field town hall in Pawtucket","steveahlquist.substack.com","steveahlquist","blm ri pac calls on us rep amo to","https://steveahlquist.substack.com/p/blm-ri-pac-calls-on-us-rep-amo-to"
2024-12-06,12,2024,"transgenderism","Grand Theft Auto' Developer's Employees Wish Death On Trump Family And Publicly ... - Substack","substack.com","substack.com","152291694","https://substack.com/home/post/p-152291694?utm_campaign=post&utm_medium=web"
2024-12-07,12,2024,"gender ideology","Leaked Internal Slack Messages Show 'Avowed' Development Team Is Captured By Woke ...","substack.com","substack.com","152761910","https://substack.com/home/post/p-152761910?utm_campaign=post&utm_medium=web"
2024-12-07,12,2024,"gender ideology","Has the Association of Psychotherapists Aotearoa New Zealand (APANZ) forgotten what ...","substack.com","substack.com","152777086","https://substack.com/home/post/p-152777086?utm_campaign=post&utm_medium=web"
2024-12-08,12,2024,"gender ideology","What does free speech mean for women? - Substack","substack.com","substack.com","152610989","https://substack.com/home/post/p-152610989?utm_campaign=post&utm_medium=web"
2024-12-08,12,2024,"gender confusion","Has the Association of Psychotherapists Aotearoa New Zealand (APANZ) forgotten what ...","substack.com","substack.com","152777086","https://substack.com/home/post/p-152777086?utm_campaign=post&utm_medium=web"
2024-12-09,12,2024,"gender ideology","The 2024 RI LBGTQIA+ Needs and Experiences Assessment paints a mixed picture","steveahlquist.substack.com","steveahlquist","the 2024 ri lbgtqia needs and experiences","https://steveahlquist.substack.com/p/the-2024-ri-lbgtqia-needs-and-experiences"
2024-12-09,12,2024,"transgenderism","Skirmetti vs. US (and the World): The Supreme Court, Transgender Rights, and the 14th Amendment","substack.com","substack.com","152761639","https://substack.com/home/post/p-152761639?utm_campaign=post&utm_medium=web"
2024-12-09,12,2024,"gender ideology","BLM RI PAC Calls for immediate termination of Sgt. Joseph Hanley following miscarriage of ...","steveahlquist.substack.com","steveahlquist","blm ri pac calls for immediate termination","https://steveahlquist.substack.com/p/blm-ri-pac-calls-for-immediate-termination"
2024-12-11,12,2024,"gender ideology","BLM RI PAC calls upon Pawtucket Mayor Grebien to apply for Federal Brownfields Funding ...","steveahlquist.substack.com","steveahlquist","blm ri pac calls upon pawtucket mayor","https://steveahlquist.substack.com/p/blm-ri-pac-calls-upon-pawtucket-mayor"
2024-12-11,12,2024,"gender ideology","Project Weber/RENEW opens country's first state-sanctioned overdose prevention center","steveahlquist.substack.com","steveahlquist","project weberrenew opens countrys","https://steveahlquist.substack.com/p/project-weberrenew-opens-countrys"
2024-12-12,12,2024,"gender ideology","Providence Student Union launches #OurHistoryMatters campaign - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","providence student union launches","https://steveahlquist.substack.com/p/providence-student-union-launches"
2024-12-12,12,2024,"gender ideology","Students envision a ""youth-led future"" for Providence Public Schools - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","students envision a youth led future","https://steveahlquist.substack.com/p/students-envision-a-youth-led-future"
2024-12-13,12,2024,"gender ideology","Lily Philips: Icon Of Our Time - Rod Dreher's Diary - Substack","substack.com","substack.com","153060100","https://substack.com/home/post/p-153060100?utm_campaign=post&utm_medium=web"
2024-12-13,12,2024,"transgenderism","Star Trek Turns Julian Bashir and Elim Garak Gay In Penultimate Episode Of Lower Decks","substack.com","substack.com","153072289","https://substack.com/home/post/p-153072289?utm_campaign=post&utm_medium=web"
2024-12-13,12,2024,"gender ideology","People want to protect women's sports, but they must be willing to say so - Substack","substack.com","substack.com","153069294","https://substack.com/home/post/p-153069294?utm_campaign=post&utm_medium=web"
2024-12-15,12,2024,"gender ideology","Providence youth react to Mayor Smiley's Community Conversation on Education","steveahlquist.substack.com","steveahlquist","providence youth react to mayor smileys","https://steveahlquist.substack.com/p/providence-youth-react-to-mayor-smileys"
2024-12-16,12,2024,"gender ideology","Farewell, GB News! - Andrew Doyle - Substack","substack.com","substack.com","153181862","https://substack.com/home/post/p-153181862?utm_campaign=post&utm_medium=web"
2024-12-16,12,2024,"gender ideology","I will no longer use the word ""gender"" - by Jennifer Sey - Substack","substack.com","substack.com","153175861","https://substack.com/home/post/p-153175861?utm_campaign=post&utm_medium=web"
2024-12-17,12,2024,"gender ideology","Frances Widdowson and the Fight for Academic Freedom - Substack","substack.com","substack.com","153230697","https://substack.com/home/post/p-153230697?utm_campaign=post&utm_medium=web"
2024-12-17,12,2024,"gender confusion","“Woke Right” Just Means Tribalism - Imperium Press - Substack","substack.com","substack.com","153251539","https://substack.com/home/post/p-153251539?utm_campaign=post&utm_medium=web"
2024-12-17,12,2024,"gender ideology","I just filed an Open Meetings Act complaint against the Middletown School Committee","substack.com","substack.com","153282088","https://substack.com/home/post/p-153282088?utm_campaign=post&utm_medium=web"
2024-12-17,12,2024,"gender ideology","The downfall of PinkNews - Substack","substack.com","substack.com","153251939","https://substack.com/home/post/p-153251939?utm_campaign=post&utm_medium=web"
2024-12-20,12,2024,"gender ideology","There is no such thing as a free meal - Substack","substack.com","substack.com","153374210","https://substack.com/home/post/p-153374210?utm_campaign=post&utm_medium=web"
2024-12-20,12,2024,"gender ideology","The Womxn Project Education Fund condemns anti-trans provisions in U.S. Defense spending bill","steveahlquist.substack.com","steveahlquist","the womxn project education fund","https://steveahlquist.substack.com/p/the-womxn-project-education-fund?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2024-12-20,12,2024,"gender ideology","Dungeons & Drag Queens As D&D Brand Falls To Woke Lows - Substack","substack.com","substack.com","153416682","https://substack.com/home/post/p-153416682?utm_campaign=post&utm_medium=web"
2024-12-21,12,2024,"gender ideology","Common Cause Rhode Island files complaint in contract scandal - Steve Ahlquist - Substack","steveahlquist.substack.com","steveahlquist","common cause rhode island files complaint","https://steveahlquist.substack.com/p/common-cause-rhode-island-files-complaint"
2024-12-21,12,2024,"gender ideology","AMOR - Statement against conditions at the Wyatt Detention Center - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","amor statement against conditions","https://steveahlquist.substack.com/p/amor-statement-against-conditions"
2024-12-21,12,2024,"gender ideology","Multiple Stores Announce Their Discontinuation of Games Workshop and Warhammer ...","substack.com","substack.com","152856310","https://substack.com/home/post/p-152856310?utm_campaign=post&utm_medium=web"
2024-12-21,12,2024,"gender ideology","Gender Dominoes - by J. Edward Les, MD - Ruminations - Substack","substack.com","substack.com","153410540","https://substack.com/home/post/p-153410540?utm_campaign=post&utm_medium=web"
2024-12-22,12,2024,"gender ideology","Ruining Christmas Cocktails? - Substack","substack.com","substack.com","153488559","https://substack.com/home/post/p-153488559?utm_campaign=post&utm_medium=web"
2024-12-22,12,2024,"gender ideology","Imagine there's no bottom... - by Duane Clinker - Substack","substack.com","substack.com","153509756","https://substack.com/home/post/p-153509756?utm_campaign=post&utm_medium=web"
2024-12-23,12,2024,"gender ideology","Court upholds ban on bulk liquid propane storage in Port of Providence - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","court upholds ban on bulk liquid","https://steveahlquist.substack.com/p/court-upholds-ban-on-bulk-liquid?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2024-12-24,12,2024,"gender ideology","Court upholds ban on bulk liquid propane storage in Port of Providence - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","court upholds ban on bulk liquid","https://steveahlquist.substack.com/p/court-upholds-ban-on-bulk-liquid"
2024-12-24,12,2024,"gender ideology","Games Workshop Stock Soaring After Henry Cavill Warhammer 40K Show Announcement ...","substack.com","substack.com","153584012","https://substack.com/home/post/p-153584012?utm_campaign=post&utm_medium=web"
2024-12-24,12,2024,"gender ideology","Gymnasts still troll me after all these years.","substack.com","substack.com","153124177","https://substack.com/home/post/p-153124177?utm_campaign=post&utm_medium=web"
2024-12-26,12,2024,"gender ideology","Stephen Fry: A coward and a hypocrite - Substack","substack.com","substack.com","153482316","https://substack.com/home/post/p-153482316?utm_campaign=post&utm_medium=web"
2024-12-26,12,2024,"transgenderism","Self-Worship Replaced Actual Faith - by Ted Bauer - Substack","substack.com","substack.com","153605600","https://substack.com/home/post/p-153605600?utm_campaign=post&utm_medium=web"
2024-12-26,12,2024,"gender ideology","Comments - How to support journalism - by Radley Balko","radleybalko.substack.com","radleybalko","how to support journalism","https://radleybalko.substack.com/p/how-to-support-journalism/comments"
2024-12-27,12,2024,"gender ideology","Providence legislators support unionization of Atlantic Mills commercial tenants","steveahlquist.substack.com","steveahlquist","providence legislators support unionization","https://steveahlquist.substack.com/p/providence-legislators-support-unionization"
2024-12-28,12,2024,"gender confusion","The Lost Humanism of Political Discourse - Substack","substack.com","substack.com","153707401","https://substack.com/home/post/p-153707401?utm_campaign=post&utm_medium=web"
2024-12-28,12,2024,"gender ideology","My top ten posts of 2024 - The Mule by Milli Hill - Substack","substack.com","substack.com","153715381","https://substack.com/home/post/p-153715381?utm_campaign=post&utm_medium=web"
2024-12-29,12,2024,"gender ideology","Providers are working without contracts, emergency hubs are not yet funded, and key ... - Substack","substack.com","substack.com","153763668","https://substack.com/home/post/p-153763668?utm_campaign=post&utm_medium=web"
2024-12-30,12,2024,"gender ideology","There are no trans kids - Andrew Doyle - Substack","substack.com","substack.com","153749910","https://substack.com/home/post/p-153749910?utm_campaign=post&utm_medium=web"
2024-12-30,12,2024,"gender ideology","Syrians and their allies celebrate liberation in Rhode Island - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","syrians and their allies celebrate","https://steveahlquist.substack.com/p/syrians-and-their-allies-celebrate?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2024-12-30,12,2024,"gender ideology","No Such Thing As a “Trans Child” - by Kara Dansky - Substack","substack.com","substack.com","153803911","https://substack.com/home/post/p-153803911?utm_campaign=post&utm_medium=web"
2024-12-30,12,2024,"gender ideology","After Banning Multiple Conservative Projects, Kickstarter Approves Game ""Billionaire ... - Substack","substack.com","substack.com","153815240","https://substack.com/home/post/p-153815240?utm_campaign=post&utm_medium=web"
2024-12-30,12,2024,"transgenderism","Gen Z is NOT okay' - Substack","substack.com","substack.com","153689946","https://substack.com/home/post/p-153689946?utm_campaign=post&utm_medium=web"
2024-12-31,12,2024,"gender ideology","Unpacking Feminism's Marxist Roots - Substack","substack.com","substack.com","153846395","https://substack.com/home/post/p-153846395?utm_campaign=post&utm_medium=web"
2024-12-31,12,2024,"gender ideology","Well That Didn't Take Long - by Dan Rather and Team Steady - Substack","substack.com","substack.com","153882099","https://substack.com/home/post/p-153882099?utm_campaign=post&utm_medium=web"
2025-01-01,1,2025,"gender ideology","Happy New Year: reasons for optimism - Matt Goodwin - Substack","substack.com","substack.com","153570568","https://substack.com/home/post/p-153570568?utm_campaign=post&utm_medium=web"
2025-01-01,1,2025,"transgenderism","How the Grift Right Gimps for the Left, pt. 4","substack.com","substack.com","151593681","https://substack.com/home/post/p-151593681?utm_campaign=post&utm_medium=web"
2025-01-02,1,2025,"gender ideology","The selection of a Chariho School Committee Chair should not be politicized - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","representative megan cotter the selection","https://steveahlquist.substack.com/p/representative-megan-cotter-the-selection?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-01-02,1,2025,"gender ideology","Knowledge is Power - by Genspect - Inspecting Gender - Substack","substack.com","substack.com","150665127","https://substack.com/home/post/p-150665127?utm_campaign=post&utm_medium=web"
2025-01-02,1,2025,"gender ideology","The selection of a Chariho School Committee Chair should not be politicized - Substack","substack.com","substack.com","153982915","https://substack.com/home/post/p-153982915?utm_campaign=post&utm_medium=web"
2025-01-02,1,2025,"gender ideology","Mayor Smiley to decide if Christian Nationalist ideas belong on the Providence School Board","substack.com","substack.com","153998792","https://substack.com/home/post/p-153998792?utm_campaign=post&utm_medium=web"
2025-01-02,1,2025,"gender ideology","S2 E2: “We're living in a post postmodern world, get your sh** together!”","substack.com","substack.com","153907621","https://substack.com/home/post/p-153907621?utm_campaign=post&utm_medium=web"
